1440,1,0,0
4320,0,2,0
5760,0,2,0
7200,0,1,0
7560,2,0,0
7680,0,1,0
8160,0,0,2
8520,0,1,0
8640,0,0,1
9120,1,0,0
9480,1,0,0
9600,1,0,0
10080,1,0,0
10440,0,0,2
10560,2,0,0
11040,0,0,1
11400,0,0,1
11520,0,0,2
12000,0,0,1
12360,0,0,2
12480,0,2,0
12960,0,0,1
13320,0,0,1
13440,0,0,1
13920,2,0,0
14280,0,0,1
14400,0,0,1
14640,0,2,0
14880,0,0,2
15240,0,2,0
15360,0,0,1
15600,2,0,0
15840,0,0,2
15960,2,0,0
16200,0,1,0
16320,2,0,0
16560,2,0,0
16800,0,2,0
17160,0,1,0
17280,0,0,1
17760,0,0,2
18120,1,0,0
18240,2,0,0
18720,2,0,0
19080,0,0,1
19200,1,0,0
19680,0,1,0
20040,0,1,0
20160,0,1,0
20640,0,1,0
21000,1,0,0
21120,0,2,0
21600,0,0,2
21960,0,1,0
22080,1,0,0
22320,2,0,0
22560,1,0,0
22920,0,0,2
23040,0,2,0
23280,0,2,0
23520,0,2,0
23640,0,1,0
23880,0,2,0
24000,0,0,1
24240,0,2,0
24480,0,0,2
24840,0,2,0
24960,0,0,2
25440,0,1,0
25800,0,0,2
25920,1,0,0
26400,0,0,1
26760,1,0,0
26880,0,0,1
27360,0,0,1
27720,1,0,0
27840,0,1,0
28320,1,0,0
28680,0,0,1
28800,2,0,0
29280,0,0,2
29640,0,0,1
29760,0,1,0
30000,0,0,1
30240,2,0,0
30600,0,0,1
30720,2,0,0
30960,0,2,0
31200,0,2,0
31320,0,0,2
31560,0,0,1
31680,1,0,0
31920,2,0,0
32160,1,0,0
32520,0,0,1
32640,0,2,0
33120,1,0,0
33480,0,1,0
33600,0,2,0
34080,0,2,0
34440,0,0,2
34560,0,1,0
35040,0,2,0
35400,2,0,0
35520,0,0,2
36000,1,0,0
36360,0,0,2
36480,0,2,0
36960,0,1,0
37320,0,2,0
37440,0,0,2
37680,2,0,0
37920,0,0,2
38280,0,1,0
38400,0,0,1
38640,1,0,0
38880,0,1,0
39000,0,2,0
39240,0,0,1
39360,0,0,2
39600,1,0,0
39840,0,1,0
40200,0,0,1
40320,1,0,0
40800,1,0,0
41160,0,0,2
41280,0,0,2
41760,0,1,0
42120,2,0,0
42240,2,0,0
42720,0,0,1
43080,2,0,0
43200,2,0,0
43680,2,0,0
44040,0,1,0
44160,0,0,1
44640,1,0,0
45000,0,0,1
45120,0,2,0
45360,0,1,0
45600,0,1,0
45960,0,0,2
46080,0,1,0
46320,0,0,2
46560,1,0,0
46680,2,0,0
46920,0,0,1
47040,0,2,0
47280,0,2,0
47520,2,0,0
47760,0,1,0
48000,1,0,0
48240,0,0,1
48480,2,0,0
48720,0,2,0
48960,0,1,0
49080,0,1,0
49200,0,1,0
49320,0,2,0
49440,0,1,0
49680,0,2,0
49920,0,1,0
50160,0,2,0
50640,0,0,1
50880,2,0,0
51120,2,0,0
51360,0,2,0
51600,2,0,0
51840,0,0,1
52080,0,0,1
52560,2,0,0
52800,0,0,2
53040,0,2,0
53280,0,1,0
53520,0,0,1
53760,0,1,0
54000,1,0,0
54480,1,0,0
54720,0,0,1
54960,0,2,0
55200,1,0,0
55440,1,0,0
55680,0,0,1
55920,0,1,0
56160,2,0,0
56400,2,0,0
56640,1,0,0
56880,0,0,2
57120,2,0,0
57360,0,1,0
57600,0,1,0
57840,0,2,0
58320,2,0,0
58560,0,2,0
58800,0,0,2
59040,2,0,0
59280,1,0,0
59520,2,0,0
59760,0,0,2
60240,0,2,0
60480,0,1,0
60720,0,2,0
60960,0,0,2
61200,1,0,0
61440,1,0,0
61680,1,0,0
62160,2,0,0
62400,0,2,0
62640,0,2,0
62880,2,0,0
63120,0,0,2
63360,1,0,0
63600,1,0,0
63840,0,2,0
64080,0,0,1
64320,0,0,2
64560,0,0,2
65280,1,0,0
66720,0,1,0
67680,1,0,0
68640,2,0,0
69600,1,0,0
70560,0,1,0
71520,2,0,0
72480,0,2,0
73440,0,0,2
74400,0,1,0
75360,0,2,0
76320,0,1,0
77280,0,1,0
78240,1,0,0
79200,0,1,0
80160,0,2,0
80640,2,0,0
81120,1,0,0
81600,0,0,2
82080,0,0,1
82560,0,2,0
83040,0,0,1
83520,1,0,0
84000,0,0,1
84480,0,0,2
84960,0,2,0
85440,2,0,0
85920,1,0,0
86400,0,0,1
86880,0,0,2
87360,0,0,1
87840,0,1,0
88320,2,0,0
88800,1,0,0
89280,0,0,1
89760,0,2,0
90240,0,0,1
90720,0,1,0
91200,0,0,2
91680,0,2,0
92160,0,0,1
92640,0,2,0
93120,0,0,2
93600,0,2,0
94080,1,0,0
94560,0,1,0
95040,0,1,0
95520,0,0,2
96000,0,2,0
96480,0,1,0
96960,0,0,2
97440,2,0,0
97920,0,0,1
98400,0,2,0
98880,0,1,0
99360,0,1,0
99840,0,2,0
100320,2,0,0
100800,0,2,0
101280,0,1,0
101760,0,0,2
102240,2,0,0
102720,0,1,0
103200,0,2,0
103680,0,0,2
104160,0,2,0
104640,1,0,0
105120,2,0,0
105600,2,0,0
106080,0,2,0
106560,0,0,2
107040,0,2,0
107520,0,0,1
108000,0,0,2
108480,0,0,2
108960,0,0,2
109440,2,0,0
109920,0,2,0
110400,0,0,1
110880,0,2,0
111360,2,0,0
111840,0,2,0
112320,0,0,1
112800,1,0,0
113280,2,0,0
113760,1,0,0
114240,0,2,0
114720,0,0,2
115200,0,0,2
115680,0,0,1
116160,0,0,2
116640,0,1,0
117120,0,0,1
117600,0,2,0
118080,2,0,0
118560,0,0,1
119040,0,2,0
119520,1,0,0
120000,2,0,0
120480,0,1,0
120960,1,0,0
121440,0,1,0
121920,0,2,0
122400,0,0,2
122880,0,1,0
123360,0,1,0
123840,1,0,0
124320,2,0,0
124800,0,0,2
125280,0,0,2
125760,0,2,0
126240,0,1,0
126720,1,0,0
127200,0,0,1
127680,0,2,0
128160,1,0,0
128400,1,0,0
128640,2,0,0
128880,2,0,0
129360,1,0,0
129600,1,0,0
129840,0,1,0
130080,2,0,0
130320,0,1,0
130560,1,0,0
130800,0,0,2
131280,0,2,0
131520,0,1,0
131760,0,1,0
132000,0,0,2
132240,2,0,0
132480,0,1,0
132720,1,0,0
133200,2,0,0
133440,0,1,0
133680,0,2,0
133920,0,1,0
134160,0,0,1
134400,0,0,1
134640,1,0,0
134880,0,0,1
