10752,0,0,0
10852,1,2,1
10944,2,2,0
11332,0,2,0
11716,1,2,1
11908,0,0,2
11996,0,0,2
12188,0,2,0
12284,0,0,1
12480,0,0,1
12576,0,0,2
12676,0,0,1
12772,0,0,1
12872,0,0,1
13060,0,0,1
13248,0,2,0
13540,0,0,1
13828,0,0,1
13924,0,2,0
14112,0,0,1
14204,0,0,2
14592,0,0,2
14788,0,2,0
14980,0,2,0
15464,0,2,0
15560,0,1,0
15748,0,0,2
15940,0,2,0
16228,0,0,2
16796,0,0,1
16892,0,1,0
17284,0,2,0
17668,0,1,0
18620,0,0,1
20348,0,2,0
21116,0,0,2
21700,0,2,0
23032,0,2,0
23132,0,2,0
23228,0,2,0
23324,0,0,1
23428,0,1,0
23616,0,0,2
23804,0,0,2
23996,0,2,0
24188,0,1,0
24284,0,0,2
24388,0,1,0
24484,0,1,0
24576,0,1,0
24864,0,0,2
24964,0,2,0
25348,0,0,1
25540,0,2,0
25736,0,0,1
25828,0,0,1
26116,0,0,1
26216,0,0,1
26396,0,0,1
26496,0,1,0
26888,0,2,0
27076,0,1,0
27268,0,0,2
27648,0,1,0
28508,0,0,1
28600,0,1,0
28696,0,1,0
30332,0,0,1
30724,0,2,0
30912,0,2,0
31660,0,2,0
32260,0,0,2
32636,0,0,2
33028,0,0,1
33796,0,1,0
35324,0,1,0
35420,0,0,2
35516,0,2,0
35612,0,2,0
35716,0,1,0
35908,0,0,1
36100,0,0,1
36284,0,0,2
36676,0,0,2
36772,0,0,2
37060,0,0,2
37252,0,0,2
37348,0,0,2
37444,0,0,2
37828,0,0,1
38020,0,1,0
38216,0,1,0
38400,0,2,0
38496,0,2,0
38684,0,0,2
39164,0,2,0
39368,0,1,0
39548,0,1,0
39740,0,1,0
39932,0,0,2
40028,0,1,0
40124,0,0,1
40228,0,2,0
40320,0,0,2
41468,0,1,0
41860,0,0,1
42240,0,0,2
42620,0,0,1
43300,0,2,0
43396,0,2,0
43780,0,0,2
46076,0,0,1
46268,0,0,2
47332,0,2,0
47428,0,0,2
47524,0,0,2
47620,0,2,0
47996,0,2,0
49156,0,2,0
49348,0,1,0
50300,0,0,2
50404,0,1,0
50692,0,0,1
51068,0,2,0
51452,0,2,0
51836,0,2,0
52220,0,0,1
52412,0,0,1
53472,0,0,2
