3840,0,0,1
4032,0,2,0
4512,0,2,0
4704,2,0,0
4896,1,0,0
5088,0,2,0
5280,2,0,0
6144,1,2,0
6336,0,0,2
6624,2,0,0
6912,2,0,2
7104,0,1,2
7248,1,1,0
7488,0,0,1
7680,0,0,2
7872,0,0,1
8064,0,1,0
8256,0,1,0
8448,0,2,0
8640,1,0,0
8832,0,1,0
9024,0,2,0
9312,0,0,1
9504,0,0,1
9792,2,0,0
9984,0,0,2
10176,0,0,1
10368,0,0,2
10560,0,1,0
10752,1,0,2
11328,0,1,0
11520,0,0,1
19200,0,1,1
19776,1,0,0
19968,2,1,2
20352,2,0,0
20544,0,0,1
20736,2,0,1
20928,0,0,2
21120,0,2,0
21312,0,1,0
21504,1,1,2
22080,1,0,0
22272,0,1,2
22656,2,1,0
23040,2,2,0
23424,2,2,0
23808,2,1,0
24192,1,1,2
24384,0,2,2
24576,0,1,2
24768,2,1,0
32640,0,2,2
33216,1,0,1
33408,0,1,1
33600,2,0,0
33792,1,2,2
33984,1,0,1
34176,1,1,0
34560,2,0,0
34752,2,0,0
34944,1,2,0
35328,0,1,2
35520,1,0,2
35712,2,1,0
35904,2,2,0
36096,0,2,0
36288,1,0,1
36480,1,1,0
36672,0,1,1
36864,0,1,2
37056,0,0,2
37248,2,0,2
37440,1,0,0
37632,0,0,1
37824,0,2,0
38016,1,2,0
38208,2,1,1
38400,1,2,0
38592,0,0,1
38784,0,1,2
38976,0,1,0
39168,2,1,0
39360,2,0,0
39552,0,2,1
39744,0,0,2
39936,1,1,1
40128,1,1,2
40320,2,2,1
40608,2,1,2
40896,1,1,1
41088,2,1,1
41328,2,2,0
41472,1,2,2
41664,1,1,1
41856,1,1,2
43296,1,2,1
43488,1,1,1
43680,2,2,1
43824,1,1,1
43968,2,1,1
44160,2,1,2
44304,2,2,1
44448,1,1,2
44592,1,2,1
44736,1,2,1
44928,1,1,1
45216,1,0,2
45360,1,2,0
45600,0,1,1
45744,0,1,1
45888,2,1,0
46032,2,2,0
46752,2,1,1
46896,2,2,2
47040,2,2,2
47232,2,2,2
47424,2,2,2
47616,2,1,2
47808,1,2,1
47952,1,1,1
48096,1,2,1
48288,1,1,2
48432,1,2,1
48576,2,2,1
48768,2,2,2
49440,2,2,1
49632,1,1,1
49824,2,1,1
49968,1,0,2
50112,1,2,2
50304,2,2,2
50832,1,2,2
51072,1,2,2
51264,2,2,1
51792,2,1,2
51936,0,0,1
52176,1,2,1
52320,0,0,2
52608,0,0,1
52752,2,0,0
52944,2,0,0
53232,1,1,1
53424,1,1,2
53616,2,1,1
53808,1,2,1
54096,0,0,1
54240,0,1,0
54384,1,1,1
54528,2,1,2
54768,2,0,2
54912,0,2,2
55056,2,2,2
55200,2,2,1
55344,2,1,1
55536,2,2,1
55920,0,1,1
56304,0,1,0
56688,1,1,1
79872,1,1,1
80064,1,2,2
80256,1,1,2
80448,2,1,1
80640,2,2,1
80832,1,1,1
81024,2,1,2
81216,0,2,0
81408,2,0,0
81792,2,2,2
81984,0,2,0
82176,2,2,2
85248,0,2,0
85440,0,0,2
85632,0,1,0
85920,1,0,0
86400,0,2,2
86592,0,2,0
86784,0,2,2
87168,2,2,0
87360,1,0,0
87552,1,2,1
87936,0,2,1
88128,0,0,1
88320,1,0,2
88704,0,2,0
88896,2,0,0
89088,0,1,0
89280,0,0,1
89472,0,1,1
89856,2,2,0
90048,0,2,0
90288,1,0,0
90624,0,1,1
91248,2,2,2
