15744,1,2,1
15844,0,1,0
16512,1,1,2
17280,2,1,2
18048,1,1,2
18816,1,1,1
18916,0,0,1
19584,2,1,1
20352,2,2,1
21120,2,1,2
21888,2,2,1
22656,2,1,1
23424,1,2,2
23528,2,0,0
24192,1,1,2
24960,2,2,2
25728,1,2,1
26112,1,2,2
26224,0,0,1
28032,2,1,1
28132,2,0,0
28800,2,1,1
29568,2,1,1
30336,2,1,2
31104,2,1,2
31204,0,0,1
31872,1,2,2
32640,1,1,1
33408,2,2,2
34176,1,1,1
34944,2,1,2
35712,2,2,1
35816,0,2,0
36480,1,1,1
37248,1,2,1
38016,1,1,2
38400,1,2,2
38512,1,0,0
68736,2,1,1
68836,2,0,0
69504,1,1,1
70272,1,2,2
71040,1,1,2
71808,2,1,2
71908,0,0,1
72576,2,1,1
73344,1,2,2
74112,2,1,1
74880,1,1,1
75648,1,1,2
76416,2,1,1
76520,0,1,0
77184,2,1,1
77952,2,2,1
78720,2,2,1
79104,1,1,1
79216,0,2,0
106368,1,2,2
106468,0,0,2
107136,2,2,1
107904,2,2,2
108672,2,2,1
109440,1,1,2
109540,0,0,2
110208,2,2,1
110976,2,2,2
111744,2,1,1
112512,1,2,2
113280,2,2,2
114048,1,1,1
114152,1,0,0
114816,2,1,2
115584,2,1,2
116352,1,1,2
116736,2,2,1
116848,0,0,1
118272,1,2,2
118384,0,0,2
119808,1,1,1
119920,0,0,2
121344,2,2,2
121456,2,0,0
122880,1,2,1
122992,2,0,0
124416,1,1,1
124528,0,2,0
125952,2,1,1
126064,0,1,0
127488,2,2,1
127600,1,0,0
129024,1,1,2
129136,1,0,0
130560,1,2,1
130672,0,0,1
132096,2,2,2
132208,0,2,0
133632,1,1,2
133744,0,0,2
135168,2,2,1
135280,0,2,0
136704,1,1,1
136816,2,0,0
138240,2,1,2
