0,1,0,0
288,2,0,0
384,0,1,0
768,1,0,0
1152,0,1,0
1536,1,0,0
2304,1,0,0
2592,2,0,0
2688,0,1,0
3072,1,0,0
3456,0,0,1
3840,1,0,0
4608,0,1,0
4896,0,1,0
4992,0,1,0
5376,0,1,0
5760,0,1,0
6048,0,1,0
6144,0,1,0
6528,0,1,0
7584,0,1,0
7680,0,1,0
8064,0,1,0
8448,0,1,0
8832,0,1,0
9216,0,1,0
9504,0,1,0
9600,0,1,0
9984,0,1,0
10368,0,1,0
10752,0,1,0
11520,0,1,0
11808,0,1,0
11904,0,1,0
12288,0,1,0
12672,0,1,0
13056,0,1,0
13824,0,1,0
14112,0,1,0
14208,0,1,0
14592,0,1,0
14976,0,1,0
15264,0,1,0
15360,0,1,0
15744,0,1,0
16512,0,1,0
16800,0,1,0
16896,0,1,0
17280,0,1,0
17664,0,1,0
18048,0,1,0
