3840,0,0,1
4032,0,0,2
4512,0,0,1
4704,0,2,0
4896,0,0,2
5088,0,0,1
5280,0,2,0
6144,1,0,1
6336,0,2,0
6624,0,0,1
6912,1,0,2
7104,2,0,2
7248,1,0,1
7488,0,0,1
7680,1,0,0
7872,2,0,0
8064,0,1,0
8256,0,0,1
8448,0,0,1
8640,2,0,0
8832,1,0,0
9024,0,0,1
9312,1,0,0
9504,0,1,0
9792,2,0,0
9984,0,0,2
10176,0,1,0
10368,0,2,0
10560,0,1,0
10752,0,2,1
11328,0,0,1
11520,0,1,0
19200,2,2,0
19776,0,2,0
19968,1,2,2
20352,1,0,0
20544,0,1,0
20736,1,1,0
20928,0,1,0
21120,0,1,0
21312,2,0,0
21504,2,1,2
22080,0,2,0
22272,1,1,0
22656,0,2,2
23040,2,0,1
23424,2,0,2
23808,1,0,1
24192,2,1,2
24384,2,2,0
24576,2,1,0
24768,1,1,0
32640,0,2,2
33216,0,2,2
33408,1,1,0
33600,1,0,0
33792,2,2,2
33984,0,1,2
34176,1,1,0
34560,2,0,0
34752,0,0,1
34944,2,0,1
35328,1,1,0
35520,1,0,1
35712,2,0,2
35904,2,2,0
36096,2,0,0
36288,0,2,2
36480,2,0,1
36672,0,2,1
36864,2,1,0
37056,2,0,0
37248,0,2,2
37440,0,0,2
37632,0,0,2
37824,0,0,2
38016,2,1,0
38208,1,1,1
38400,2,1,0
38592,0,0,2
38784,2,1,0
38976,0,1,0
39168,1,0,1
39360,0,0,1
39552,1,0,2
39744,0,1,0
39936,2,1,2
40128,1,2,2
40320,2,1,2
40608,1,1,1
40896,2,1,2
41088,1,2,2
41328,0,1,1
41472,1,2,2
41664,1,1,2
41856,1,2,2
43296,2,1,2
43488,1,2,2
43680,1,1,2
43824,2,2,2
43968,2,2,1
44160,2,2,1
44304,2,2,2
44448,2,1,1
44592,1,2,1
44736,2,2,1
44928,1,1,1
45216,2,1,0
45360,2,2,0
45600,0,2,2
45744,2,0,2
45888,2,0,2
46032,1,1,0
46752,1,2,2
46896,2,2,1
47040,2,1,2
47232,1,1,1
47424,1,2,2
47616,1,1,2
47808,1,1,2
47952,2,1,2
48096,1,2,1
48288,2,1,1
48432,1,2,2
48576,1,2,1
48768,1,2,2
49440,2,1,1
49632,1,1,1
49824,1,1,1
49968,1,0,1
50112,1,1,2
50304,1,1,1
50832,1,1,1
51072,1,2,1
51264,1,1,1
51792,1,2,2
51936,0,0,1
52176,2,2,1
52320,2,0,0
52608,0,0,1
52752,0,0,2
52944,0,0,2
53232,1,2,1
53424,1,1,1
53616,2,1,2
53808,2,1,2
54096,0,0,1
54240,2,0,0
54384,1,1,1
54528,2,1,2
54768,0,2,2
54912,0,1,1
55056,1,2,2
55200,2,2,1
55344,1,1,1
55536,1,1,1
55920,0,1,1
56304,0,0,1
56688,1,1,2
79872,1,2,2
80064,1,2,1
80256,2,2,1
80448,1,1,1
80640,2,2,2
80832,1,1,2
81024,2,1,1
81216,2,0,0
81408,0,0,1
81792,1,1,2
81984,0,1,0
82176,1,2,2
85248,0,2,0
85440,0,2,0
85632,2,0,0
85920,0,0,1
86400,0,2,1
86592,0,2,0
86784,2,0,1
87168,1,0,2
87360,1,0,0
87552,2,1,1
87936,0,1,2
88128,0,1,0
88320,0,1,2
88704,2,0,0
88896,0,1,0
89088,0,0,2
89280,1,0,0
89472,2,1,0
89856,1,0,2
90048,1,0,0
90288,0,1,0
90624,1,0,1
91248,1,1,1
