3840,0,1,0
4032,0,2,0
4512,0,1,0
4704,0,0,1
4896,2,0,0
5088,0,0,2
5280,0,0,2
6144,1,0,2
6336,2,0,0
6624,0,1,0
6912,2,0,2
7104,0,1,1
7248,1,0,2
7488,1,0,0
7680,0,1,0
7872,0,0,1
8064,0,2,0
8256,0,0,2
8448,0,1,0
8640,0,1,0
8832,0,0,2
9024,2,0,0
9312,2,0,0
9504,0,2,0
9792,2,0,0
9984,2,0,0
10176,0,0,2
10368,0,2,0
10560,0,1,0
10752,1,2,0
11328,1,0,0
11520,0,0,2
19200,1,2,0
19776,0,1,0
19968,2,1,1
20352,0,1,0
20544,0,1,0
20736,2,0,2
20928,1,0,0
21120,0,2,0
21312,2,0,0
21504,1,2,1
22080,0,2,0
22272,2,1,0
22656,1,0,1
23040,2,0,1
23424,2,2,0
23808,0,2,1
24192,2,1,2
24384,2,2,0
24576,1,0,2
24768,1,1,0
32640,2,1,0
33216,2,0,2
33408,2,2,0
33600,0,0,1
33792,2,2,1
33984,2,1,0
34176,0,2,2
34560,0,1,0
34752,1,0,0
34944,1,2,0
35328,2,2,0
35520,1,0,1
35712,1,0,1
35904,1,0,1
36096,0,0,2
36288,2,1,0
36480,2,2,0
36672,0,1,1
36864,2,2,0
37056,0,0,1
37248,2,0,1
37440,0,1,0
37632,2,0,0
37824,1,0,0
38016,1,1,0
38208,1,2,1
38400,0,1,1
38592,0,0,2
38784,0,2,2
38976,1,0,0
39168,2,0,2
39360,0,0,2
39552,1,0,2
39744,0,0,1
39936,2,1,2
40128,1,2,1
40320,1,2,1
40608,2,2,1
40896,1,1,1
41088,1,2,2
41328,1,1,0
41472,2,1,1
41664,2,2,2
41856,2,1,1
43296,2,1,1
43488,1,2,2
43680,1,1,2
43824,1,1,2
43968,1,2,2
44160,2,1,1
44304,1,2,1
44448,2,2,1
44592,2,1,1
44736,2,1,1
44928,2,1,2
45216,1,0,2
45360,2,0,2
45600,0,1,2
45744,1,2,0
45888,1,1,0
46032,0,1,2
46752,1,2,1
46896,2,2,1
47040,1,2,2
47232,2,2,2
47424,2,1,2
47616,1,1,1
47808,2,1,1
47952,2,1,1
48096,1,1,1
48288,1,2,2
48432,1,2,2
48576,1,2,1
48768,1,1,2
49440,2,2,1
49632,2,1,2
49824,2,2,2
49968,0,1,1
50112,1,2,2
50304,2,1,1
50832,1,2,2
51072,1,2,2
51264,1,1,2
51792,1,1,1
51936,0,0,2
52176,2,2,1
52320,0,1,0
52608,0,0,2
52752,0,2,0
52944,0,0,1
53232,1,2,2
53424,1,1,2
53616,1,1,1
53808,1,2,1
54096,0,0,1
54240,1,0,0
54384,1,1,1
54528,2,1,2
54768,0,2,1
54912,1,0,1
55056,1,2,1
55200,1,1,2
55344,1,2,1
55536,1,1,1
55920,1,1,0
56304,0,0,2
56688,2,2,2
79872,1,2,1
80064,1,2,1
80256,2,1,1
80448,1,2,1
80640,2,2,2
80832,2,1,1
81024,1,2,2
81216,2,0,0
81408,0,0,2
81792,2,1,1
81984,0,1,0
82176,2,1,1
85248,0,0,2
85440,2,0,0
85632,1,0,0
85920,0,0,2
86400,0,2,2
86592,0,2,0
86784,1,1,0
87168,1,2,0
87360,0,1,0
87552,1,1,2
87936,1,1,0
88128,0,0,2
88320,0,2,2
88704,0,0,1
88896,0,0,2
89088,0,1,0
89280,0,2,0
89472,1,2,0
89856,2,0,1
90048,0,1,0
90288,0,1,0
90624,2,1,0
91248,2,2,2
